Fundo,CNPJ,Critério,Chave,Evento,Comparação,Limite,Monitoramento,Métrica IME sugerida,Fonte,Comentário
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,15%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",201188_regulamento_regulamento_201188_2021-05-24.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,monitoravel,Dir Cred / PL,201188_regulamento_regulamento_201188_2021-05-24.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,monitoravel,Dir Cred / PL,201188_regulamento_regulamento_201188_2021-05-24.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Hedges/derivativos permitidos,permitted_hedges,enquadramento,texto,,parcial,Posições mantidas em derivativos,201188_regulamento_regulamento_201188_2021-05-24.pdf,"O IME mostra posições agregadas em derivativos, mas não valida integralmente elegibilidade contratual da proteção."
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Hedges/derivativos permitidos,permitted_hedges,enquadramento,texto,,parcial,Posições mantidas em derivativos,201188_regulamento_regulamento_201188_2021-05-24.pdf,"O IME mostra posições agregadas em derivativos, mas não valida integralmente elegibilidade contratual da proteção."
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,15%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",209157_regulamento_regulamento_209157_2021-08-25.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,monitoravel,Dir Cred / PL,209157_regulamento_regulamento_209157_2021-08-25.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,monitoravel,Dir Cred / PL,209157_regulamento_regulamento_209157_2021-08-25.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Hedges/derivativos permitidos,permitted_hedges,enquadramento,<=,20%,parcial,Posições mantidas em derivativos,209157_regulamento_regulamento_209157_2021-08-25.pdf,"O IME mostra posições agregadas em derivativos, mas não valida integralmente elegibilidade contratual da proteção."
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Hedges/derivativos permitidos,permitted_hedges,enquadramento,texto,,parcial,Posições mantidas em derivativos,209157_regulamento_regulamento_209157_2021-08-25.pdf,"O IME mostra posições agregadas em derivativos, mas não valida integralmente elegibilidade contratual da proteção."
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,15%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",211642_regulamento_regulamento_211642_2021-08-25.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,monitoravel,Dir Cred / PL,211642_regulamento_regulamento_211642_2021-08-25.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,monitoravel,Dir Cred / PL,211642_regulamento_regulamento_211642_2021-08-25.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Hedges/derivativos permitidos,permitted_hedges,enquadramento,<=,20%,parcial,Posições mantidas em derivativos,211642_regulamento_regulamento_211642_2021-08-25.pdf,"O IME mostra posições agregadas em derivativos, mas não valida integralmente elegibilidade contratual da proteção."
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Hedges/derivativos permitidos,permitted_hedges,enquadramento,texto,,parcial,Posições mantidas em derivativos,211642_regulamento_regulamento_211642_2021-08-25.pdf,"O IME mostra posições agregadas em derivativos, mas não valida integralmente elegibilidade contratual da proteção."
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",223727_regulamento_regulamento_223727_2021-10-13.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",223727_regulamento_regulamento_223727_2021-10-13.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",223727_regulamento_regulamento_223727_2021-10-13.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",223727_regulamento_regulamento_223727_2021-10-13.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Cobertura mínima de PDD/provisão,pdd_coverage_min,enquadramento,>=,"0,0%",monitoravel,PDD / Venc Total ou PDD / Venc > 90 d,223727_regulamento_regulamento_223727_2021-10-13.pdf,O Informe Mensal traz provisão e buckets de atraso; a aderência depende da definição exata do regulamento.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,monitoravel,Dir Cred / PL,223727_regulamento_regulamento_223727_2021-10-13.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,monitoravel,Dir Cred / PL,223727_regulamento_regulamento_223727_2021-10-13.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,5%,monitoravel,Dir Cred / PL,223727_regulamento_regulamento_223727_2021-10-13.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"70,00%",monitoravel,Dir Cred / PL,223727_regulamento_regulamento_223727_2021-10-13.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"0,00%",monitoravel,Dir Cred / PL,223727_regulamento_regulamento_223727_2021-10-13.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",232655_regulamento_regulamento_232655_2021-11-03.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",232655_regulamento_regulamento_232655_2021-11-03.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",232655_regulamento_regulamento_232655_2021-11-03.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",232655_regulamento_regulamento_232655_2021-11-03.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Cobertura mínima de PDD/provisão,pdd_coverage_min,enquadramento,>=,"0,0%",monitoravel,PDD / Venc Total ou PDD / Venc > 90 d,232655_regulamento_regulamento_232655_2021-11-03.pdf,O Informe Mensal traz provisão e buckets de atraso; a aderência depende da definição exata do regulamento.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,monitoravel,Dir Cred / PL,232655_regulamento_regulamento_232655_2021-11-03.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,monitoravel,Dir Cred / PL,232655_regulamento_regulamento_232655_2021-11-03.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,5%,monitoravel,Dir Cred / PL,232655_regulamento_regulamento_232655_2021-11-03.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"70,00%",monitoravel,Dir Cred / PL,232655_regulamento_regulamento_232655_2021-11-03.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"0,00%",monitoravel,Dir Cred / PL,232655_regulamento_regulamento_232655_2021-11-03.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",234127_regulamento_regulamento_234127_2021-11-11.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",234127_regulamento_regulamento_234127_2021-11-11.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",234127_regulamento_regulamento_234127_2021-11-11.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",234127_regulamento_regulamento_234127_2021-11-11.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Cobertura mínima de PDD/provisão,pdd_coverage_min,enquadramento,>=,"0,0%",monitoravel,PDD / Venc Total ou PDD / Venc > 90 d,234127_regulamento_regulamento_234127_2021-11-11.pdf,O Informe Mensal traz provisão e buckets de atraso; a aderência depende da definição exata do regulamento.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,monitoravel,Dir Cred / PL,234127_regulamento_regulamento_234127_2021-11-11.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,monitoravel,Dir Cred / PL,234127_regulamento_regulamento_234127_2021-11-11.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,5%,monitoravel,Dir Cred / PL,234127_regulamento_regulamento_234127_2021-11-11.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"70,00%",monitoravel,Dir Cred / PL,234127_regulamento_regulamento_234127_2021-11-11.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"0,00%",monitoravel,Dir Cred / PL,234127_regulamento_regulamento_234127_2021-11-11.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,100%,monitoravel,Dir Cred / PL,241163_regulamento_regulamento_241163_2021-11-25.pdf,O Informe Mensal traz direitos creditórios e PL.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",241164_regulamento_regulamento_241164_2021-11-25.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",241164_regulamento_regulamento_241164_2021-11-25.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41.970.012/0001-26,Subordinação mínima,subordination_ratio_min,enquadramento,>=,40%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",241164_regulamento_regulamento_241164_2021-11-25.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
